province,party,months_before,cpi_category,vote_share_2019,vote_share_2021,delta_vote_share,cpi_change
Nova Scotia,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.1098924562,0.0182079618,-0.0916844944,7.441667

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,3,All-items,0.1722061799,0.0506836333,-0.1215225467,6.000000

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,3,Food,0.1722061799,0.0506836333,-0.1215225467,10.033333

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,6,All-items,0.1722061799,0.0506836333,-0.1215225467,5.183333

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,6,Food,0.1722061799,0.0506836333,-0.1215225467,8.850000

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,12,All-items,0.1722061799,0.0506836333,-0.1215225467,4.125000

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,12,Food,0.1722061799,0.0506836333,-0.1215225467,8.208333

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,24,All-items,0.1722061799,0.0506836333,-0.1215225467,3.466667

New Brunswick,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.1722061799,0.0506836333,-0.1215225467,8.437500

Quebec,Green Party of Canada/Le Parti Vert du Canada,3,All-items,0.0451458312,0.0151700824,-0.0299757488,6.500000

Quebec,Green Party of Canada/Le Parti Vert du Canada,3,Food,0.0451458312,0.0151700824,-0.0299757488,8.300000

Quebec,Green Party of Canada/Le Parti Vert du Canada,6,All-items,0.0451458312,0.0151700824,-0.0299757488,5.616667

Quebec,Green Party of Canada/Le Parti Vert du Canada,6,Food,0.0451458312,0.0151700824,-0.0299757488,7.050000

Quebec,Green Party of Canada/Le Parti Vert du Canada,12,All-items,0.0451458312,0.0151700824,-0.0299757488,4.925000

Quebec,Green Party of Canada/Le Parti Vert du Canada,12,Food,0.0451458312,0.0151700824,-0.0299757488,6.666667

Quebec,Green Party of Canada/Le Parti Vert du Canada,24,All-items,0.0451458312,0.0151700824,-0.0299757488,4.316667

Quebec,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.0451458312,0.0151700824,-0.0299757488,7.225000

Ontario,Green Party of Canada/Le Parti Vert du Canada,3,All-items,0.0623414788,0.0221049993,-0.0402364795,6.100000

Ontario,Green Party of Canada/Le Parti Vert du Canada,3,Food,0.0623414788,0.0221049993,-0.0402364795,7.633333

Ontario,Green Party of Canada/Le Parti Vert du Canada,6,All-items,0.0623414788,0.0221049993,-0.0402364795,5.150000

Ontario,Green Party of Canada/Le Parti Vert du Canada,6,Food,0.0623414788,0.0221049993,-0.0402364795,6.016667

Ontario,Green Party of Canada/Le Parti Vert du Canada,12,All-items,0.0623414788,0.0221049993,-0.0402364795,4.383333

Ontario,Green Party of Canada/Le Parti Vert du Canada,12,Food,0.0623414788,0.0221049993,-0.0402364795,5.666667

Ontario,Green Party of Canada/Le Parti Vert du Canada,24,All-items,0.0623414788,0.0221049993,-0.0402364795,3.979167

Ontario,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.0623414788,0.0221049993,-0.0402364795,7.020833

Manitoba,Green Party of Canada/Le Parti Vert du Canada,3,All-items,0.0513897261,0.0164610848,-0.0349286413,5.800000

Manitoba,Green Party of Canada/Le Parti Vert du Canada,3,Food,0.0513897261,0.0164610848,-0.0349286413,5.700000

Manitoba,Green Party of Canada/Le Parti Vert du Canada,6,All-items,0.0513897261,0.0164610848,-0.0349286413,4.866667

Manitoba,Green Party of Canada/Le Parti Vert du Canada,6,Food,0.0513897261,0.0164610848,-0.0349286413,5.050000

Manitoba,Green Party of Canada/Le Parti Vert du Canada,12,All-items,0.0513897261,0.0164610848,-0.0349286413,4.091667

Manitoba,Green Party of Canada/Le Parti Vert du Canada,12,Food,0.0513897261,0.0164610848,-0.0349286413,5.050000

Manitoba,Green Party of Canada/Le Parti Vert du Canada,24,All-items,0.0513897261,0.0164610848,-0.0349286413,4.091667

Manitoba,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.0513897261,0.0164610848,-0.0349286413,6.075000

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,3,All-items,0.0257298800,0.0110483421,-0.0146815380,4.733333

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,3,Food,0.0257298800,0.0110483421,-0.0146815380,7.100000

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,6,All-items,0.0257298800,0.0110483421,-0.0146815380,3.983333

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,6,Food,0.0257298800,0.0110483421,-0.0146815380,6.816667

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,12,All-items,0.0257298800,0.0110483421,-0.0146815380,3.716667

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,12,Food,0.0257298800,0.0110483421,-0.0146815380,6.375000

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,24,All-items,0.0257298800,0.0110483421,-0.0146815380,3.470833

Saskatchewan,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.0257298800,0.0110483421,-0.0146815380,7.245833

Alberta,Green Party of Canada/Le Parti Vert du Canada,3,All-items,0.0284551655,0.0089975292,-0.0194576363,7.400000

Alberta,Green Party of Canada/Le Parti Vert du Canada,3,Food,0.0284551655,0.0089975292,-0.0194576363,7.766667

Alberta,Green Party of Canada/Le Parti Vert du Canada,6,All-items,0.0284551655,0.0089975292,-0.0194576363,6.183333

Alberta,Green Party of Canada/Le Parti Vert du Canada,6,Food,0.0284551655,0.0089975292,-0.0194576363,7.500000

Alberta,Green Party of Canada/Le Parti Vert du Canada,12,All-items,0.0284551655,0.0089975292,-0.0194576363,5.091667

Alberta,Green Party of Canada/Le Parti Vert du Canada,12,Food,0.0284551655,0.0089975292,-0.0194576363,7.300000

Alberta,Green Party of Canada/Le Parti Vert du Canada,24,All-items,0.0284551655,0.0089975292,-0.0194576363,4.587500

Alberta,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.0284551655,0.0089975292,-0.0194576363,8.225000

British Columbia,Green Party of Canada/Le Parti Vert du Canada,3,All-items,0.1247513539,0.0538372373,-0.0709141166,4.833333

British Columbia,Green Party of Canada/Le Parti Vert du Canada,3,Food,0.1247513539,0.0538372373,-0.0709141166,6.666667

British Columbia,Green Party of Canada/Le Parti Vert du Canada,6,All-items,0.1247513539,0.0538372373,-0.0709141166,4.083333

British Columbia,Green Party of Canada/Le Parti Vert du Canada,6,Food,0.1247513539,0.0538372373,-0.0709141166,6.650000

British Columbia,Green Party of Canada/Le Parti Vert du Canada,12,All-items,0.1247513539,0.0538372373,-0.0709141166,3.950000

British Columbia,Green Party of Canada/Le Parti Vert du Canada,12,Food,0.1247513539,0.0538372373,-0.0709141166,7.016667

British Columbia,Green Party of Canada/Le Parti Vert du Canada,24,All-items,0.1247513539,0.0538372373,-0.0709141166,4.137500

British Columbia,Green Party of Canada/Le Parti Vert du Canada,24,Food,0.1247513539,0.0538372373,-0.0709141166,8.179167

Newfoundland and Labrador,Independent/IndΘpendant(e),3,All-items,0.0000000000,0.0000000000,0.0000000000,6.200000

Newfoundland and Labrador,Independent/IndΘpendant(e),3,Food,0.0000000000,0.0000000000,0.0000000000,6.733333

Newfoundland and Labrador,Independent/IndΘpendant(e),6,All-items,0.0000000000,0.0000000000,0.0000000000,5.216667

Newfoundland and Labrador,Independent/IndΘpendant(e),6,Food,0.0000000000,0.0000000000,0.0000000000,5.683333

Newfoundland and Labrador,Independent/IndΘpendant(e),12,All-items,0.0000000000,0.0000000000,0.0000000000,4.308333

Newfoundland and Labrador,Independent/IndΘpendant(e),12,Food,0.0000000000,0.0000000000,0.0000000000,5.233333

Newfoundland and Labrador,Independent/IndΘpendant(e),24,All-items,0.0000000000,0.0000000000,0.0000000000,2.933333

Newfoundland and Labrador,Independent/IndΘpendant(e),24,Food,0.0000000000,0.0000000000,0.0000000000,4.979167

Prince Edward Island,Independent/IndΘpendant(e),3,All-items,0.0000000000,0.0000000000,0.0000000000,8.366667

Prince Edward Island,Independent/IndΘpendant(e),3,Food,0.0000000000,0.0000000000,0.0000000000,10.966667

Prince Edward Island,Independent/IndΘpendant(e),6,All-items,0.0000000000,0.0000000000,0.0000000000,6.933333

Prince Edward Island,Independent/IndΘpendant(e),6,Food,0.0000000000,0.0000000000,0.0000000000,10.366667

Prince Edward Island,Independent/IndΘpendant(e),12,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

Prince Edward Island,Independent/IndΘpendant(e),12,Food,0.0000000000,0.0000000000,0.0000000000,10.333333

Prince Edward Island,Independent/IndΘpendant(e),24,All-items,0.0000000000,0.0000000000,0.0000000000,3.570833

Prince Edward Island,Independent/IndΘpendant(e),24,Food,0.0000000000,0.0000000000,0.0000000000,10.537500

Nova Scotia,Independent/IndΘpendant(e),3,All-items,0.0145451957,0.0013151786,-0.0132300172,6.166667

Nova Scotia,Independent/IndΘpendant(e),3,Food,0.0145451957,0.0013151786,-0.0132300172,8.066667

Nova Scotia,Independent/IndΘpendant(e),6,All-items,0.0145451957,0.0013151786,-0.0132300172,5.566667

Nova Scotia,Independent/IndΘpendant(e),6,Food,0.0145451957,0.0013151786,-0.0132300172,7.366667

Nova Scotia,Independent/IndΘpendant(e),12,All-items,0.0145451957,0.0013151786,-0.0132300172,4.725000

Nova Scotia,Independent/IndΘpendant(e),12,Food,0.0145451957,0.0013151786,-0.0132300172,7.091667

Nova Scotia,Independent/IndΘpendant(e),24,All-items,0.0145451957,0.0013151786,-0.0132300172,3.779167

Nova Scotia,Independent/IndΘpendant(e),24,Food,0.0145451957,0.0013151786,-0.0132300172,7.441667

New Brunswick,Independent/IndΘpendant(e),3,All-items,0.0072394898,0.0017797844,-0.0054597054,6.000000

New Brunswick,Independent/IndΘpendant(e),3,Food,0.0072394898,0.0017797844,-0.0054597054,10.033333

New Brunswick,Independent/IndΘpendant(e),6,All-items,0.0072394898,0.0017797844,-0.0054597054,5.183333

New Brunswick,Independent/IndΘpendant(e),6,Food,0.0072394898,0.0017797844,-0.0054597054,8.850000

New Brunswick,Independent/IndΘpendant(e),12,All-items,0.0072394898,0.0017797844,-0.0054597054,4.125000

New Brunswick,Independent/IndΘpendant(e),12,Food,0.0072394898,0.0017797844,-0.0054597054,8.208333

New Brunswick,Independent/IndΘpendant(e),24,All-items,0.0072394898,0.0017797844,-0.0054597054,3.466667

New Brunswick,Independent/IndΘpendant(e),24,Food,0.0072394898,0.0017797844,-0.0054597054,8.437500

Quebec,Independent/IndΘpendant(e),3,All-items,0.0015834418,0.0010344808,-0.0005489610,6.500000

Quebec,Independent/IndΘpendant(e),3,Food,0.0015834418,0.0010344808,-0.0005489610,8.300000

Quebec,Independent/IndΘpendant(e),6,All-items,0.0015834418,0.0010344808,-0.0005489610,5.616667

Quebec,Independent/IndΘpendant(e),6,Food,0.0015834418,0.0010344808,-0.0005489610,7.050000

Quebec,Independent/IndΘpendant(e),12,All-items,0.0015834418,0.0010344808,-0.0005489610,4.925000

Quebec,Independent/IndΘpendant(e),12,Food,0.0015834418,0.0010344808,-0.0005489610,6.666667

Quebec,Independent/IndΘpendant(e),24,All-items,0.0015834418,0.0010344808,-0.0005489610,4.316667

Quebec,Independent/IndΘpendant(e),24,Food,0.0015834418,0.0010344808,-0.0005489610,7.225000

Ontario,Independent/IndΘpendant(e),3,All-items,0.0041411929,0.0012979975,-0.0028431954,6.100000

Ontario,Independent/IndΘpendant(e),3,Food,0.0041411929,0.0012979975,-0.0028431954,7.633333

Ontario,Independent/IndΘpendant(e),6,All-items,0.0041411929,0.0012979975,-0.0028431954,5.150000

Ontario,Independent/IndΘpendant(e),6,Food,0.0041411929,0.0012979975,-0.0028431954,6.016667

Ontario,Independent/IndΘpendant(e),12,All-items,0.0041411929,0.0012979975,-0.0028431954,4.383333

Ontario,Independent/IndΘpendant(e),12,Food,0.0041411929,0.0012979975,-0.0028431954,5.666667

Ontario,Independent/IndΘpendant(e),24,All-items,0.0041411929,0.0012979975,-0.0028431954,3.979167

Ontario,Independent/IndΘpendant(e),24,Food,0.0041411929,0.0012979975,-0.0028431954,7.020833

Manitoba,Independent/IndΘpendant(e),3,All-items,0.0018708663,0.0028961739,0.0010253076,5.800000

Manitoba,Independent/IndΘpendant(e),3,Food,0.0018708663,0.0028961739,0.0010253076,5.700000

Manitoba,Independent/IndΘpendant(e),6,All-items,0.0018708663,0.0028961739,0.0010253076,4.866667

Manitoba,Independent/IndΘpendant(e),6,Food,0.0018708663,0.0028961739,0.0010253076,5.050000

Manitoba,Independent/IndΘpendant(e),12,All-items,0.0018708663,0.0028961739,0.0010253076,4.091667

Manitoba,Independent/IndΘpendant(e),12,Food,0.0018708663,0.0028961739,0.0010253076,5.050000

Manitoba,Independent/IndΘpendant(e),24,All-items,0.0018708663,0.0028961739,0.0010253076,4.091667

Manitoba,Independent/IndΘpendant(e),24,Food,0.0018708663,0.0028961739,0.0010253076,6.075000

Saskatchewan,Independent/IndΘpendant(e),3,All-items,0.0016665808,0.0008394336,-0.0008271472,4.733333

Saskatchewan,Independent/IndΘpendant(e),3,Food,0.0016665808,0.0008394336,-0.0008271472,7.100000

Saskatchewan,Independent/IndΘpendant(e),6,All-items,0.0016665808,0.0008394336,-0.0008271472,3.983333

Saskatchewan,Independent/IndΘpendant(e),6,Food,0.0016665808,0.0008394336,-0.0008271472,6.816667

Saskatchewan,Independent/IndΘpendant(e),12,All-items,0.0016665808,0.0008394336,-0.0008271472,3.716667

Saskatchewan,Independent/IndΘpendant(e),12,Food,0.0016665808,0.0008394336,-0.0008271472,6.375000

Saskatchewan,Independent/IndΘpendant(e),24,All-items,0.0016665808,0.0008394336,-0.0008271472,3.470833

Saskatchewan,Independent/IndΘpendant(e),24,Food,0.0016665808,0.0008394336,-0.0008271472,7.245833

Alberta,Independent/IndΘpendant(e),3,All-items,0.0008142255,0.0014003476,0.0005861221,7.400000

Alberta,Independent/IndΘpendant(e),3,Food,0.0008142255,0.0014003476,0.0005861221,7.766667

Alberta,Independent/IndΘpendant(e),6,All-items,0.0008142255,0.0014003476,0.0005861221,6.183333

Alberta,Independent/IndΘpendant(e),6,Food,0.0008142255,0.0014003476,0.0005861221,7.500000

Alberta,Independent/IndΘpendant(e),12,All-items,0.0008142255,0.0014003476,0.0005861221,5.091667

Alberta,Independent/IndΘpendant(e),12,Food,0.0008142255,0.0014003476,0.0005861221,7.300000

Alberta,Independent/IndΘpendant(e),24,All-items,0.0008142255,0.0014003476,0.0005861221,4.587500

Alberta,Independent/IndΘpendant(e),24,Food,0.0008142255,0.0014003476,0.0005861221,8.225000

British Columbia,Independent/IndΘpendant(e),3,All-items,0.0094222697,0.0010770185,-0.0083452512,4.833333

British Columbia,Independent/IndΘpendant(e),3,Food,0.0094222697,0.0010770185,-0.0083452512,6.666667

British Columbia,Independent/IndΘpendant(e),6,All-items,0.0094222697,0.0010770185,-0.0083452512,4.083333

British Columbia,Independent/IndΘpendant(e),6,Food,0.0094222697,0.0010770185,-0.0083452512,6.650000

British Columbia,Independent/IndΘpendant(e),12,All-items,0.0094222697,0.0010770185,-0.0083452512,3.950000

British Columbia,Independent/IndΘpendant(e),12,Food,0.0094222697,0.0010770185,-0.0083452512,7.016667

British Columbia,Independent/IndΘpendant(e),24,All-items,0.0094222697,0.0010770185,-0.0083452512,4.137500

British Columbia,Independent/IndΘpendant(e),24,Food,0.0094222697,0.0010770185,-0.0083452512,8.179167

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,3,All-items,0.4486554477,0.4783494558,0.0296940081,6.200000

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,3,Food,0.4486554477,0.4783494558,0.0296940081,6.733333

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,6,All-items,0.4486554477,0.4783494558,0.0296940081,5.216667

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,6,Food,0.4486554477,0.4783494558,0.0296940081,5.683333

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,12,All-items,0.4486554477,0.4783494558,0.0296940081,4.308333

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,12,Food,0.4486554477,0.4783494558,0.0296940081,5.233333

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,24,All-items,0.4486554477,0.4783494558,0.0296940081,2.933333

Newfoundland and Labrador,Liberal Party of Canada/Parti libΘral du Canada,24,Food,0.4486554477,0.4783494558,0.0296940081,4.979167

Prince Edward Island,Liberal Party of Canada/Parti libΘral du Canada,3,All-items,0.4373109480,0.4622907343,0.0249797863,8.366667

Prince Edward Island,Liberal Party of Canada/Parti libΘral du Canada,3,Food,0.4373109480,0.4622907343,0.0249797863,10.966667

Prince Edward Island,Liberal Party of Canada/Parti libΘral du Canada,6,All-items,0.4373109480,0.4622907343,0.0249797863,6.933333

Prince Edward Island,Liberal Party of Canada/Parti libΘral du Canada,6,Food,0.4373109480,0.4622907343,0.0249797863,10.366667
